customer_id,has_sms_fin,has_internet_fin,has_tabungan,has_giro,has_deposito,has_loan,umur_rekening
c4853,0.0,1.0,1.0,0.0,0.0,1.0,3.0
c4854,0.0,0.0,1.0,0.0,0.0,1.0,84.0
c4855,1.0,1.0,1.0,0.0,0.0,0.0,145.0
c4856,0.0,1.0,1.0,0.0,0.0,1.0,120.0
c4857,0.0,1.0,1.0,1.0,0.0,1.0,114.0
c4858,0.0,0.0,1.0,0.0,0.0,1.0,1.0
c4859,0.0,1.0,1.0,0.0,0.0,0.0,2.0
c4860,1.0,1.0,1.0,0.0,0.0,0.0,118.0
c4861,0.0,0.0,1.0,0.0,0.0,1.0,77.0
c4862,1.0,1.0,1.0,0.0,0.0,0.0,148.0
c4863,1.0,1.0,1.0,0.0,0.0,0.0,0.0
c4864,0.0,1.0,1.0,0.0,0.0,0.0,89.0
c4865,1.0,1.0,1.0,0.0,0.0,1.0,0.0
c4866,1.0,1.0,1.0,0.0,0.0,1.0,51.0
c4867,0.0,0.0,1.0,0.0,0.0,0.0,3.0
c4868,1.0,1.0,1.0,0.0,0.0,1.0,111.0
c4869,1.0,0.0,1.0,1.0,1.0,0.0,152.0
c4870,1.0,0.0,1.0,0.0,0.0,0.0,89.0
c4871,1.0,1.0,1.0,1.0,0.0,1.0,75.0
c4872,0.0,1.0,1.0,0.0,1.0,0.0,68.0
c4873,1.0,1.0,1.0,0.0,0.0,0.0,52.0
c4874,0.0,1.0,1.0,0.0,0.0,0.0,50.0
c4875,1.0,1.0,1.0,1.0,0.0,1.0,62.0
c4876,1.0,1.0,1.0,0.0,0.0,0.0,44.0
c4877,1.0,0.0,1.0,0.0,0.0,1.0,29.0
c4878,1.0,0.0,1.0,0.0,0.0,1.0,75.0
c4879,0.0,1.0,1.0,0.0,0.0,0.0,46.0
c4880,1.0,1.0,1.0,0.0,1.0,1.0,87.0
c4881,0.0,1.0,1.0,0.0,0.0,1.0,41.0
c4882,0.0,1.0,1.0,1.0,0.0,1.0,113.0
c4883,0.0,0.0,1.0,0.0,1.0,1.0,133.0
c4884,1.0,1.0,1.0,0.0,0.0,1.0,23.0
c4885,1.0,0.0,1.0,0.0,0.0,0.0,28.0
c4886,1.0,1.0,1.0,0.0,0.0,0.0,13.0
c4887,1.0,1.0,1.0,0.0,0.0,1.0,108.0
c4888,0.0,1.0,1.0,0.0,0.0,0.0,94.0
c4889,0.0,1.0,1.0,1.0,0.0,1.0,72.0
c4890,1.0,1.0,1.0,0.0,0.0,0.0,70.0
c4891,1.0,1.0,1.0,0.0,0.0,0.0,129.0
c4892,0.0,0.0,1.0,0.0,0.0,0.0,85.0
c4893,0.0,1.0,1.0,0.0,0.0,0.0,84.0
c4894,0.0,0.0,1.0,0.0,0.0,0.0,21.0
c4895,0.0,1.0,1.0,0.0,0.0,0.0,63.0
c4896,1.0,1.0,1.0,0.0,0.0,0.0,33.0
c4897,1.0,0.0,1.0,1.0,0.0,1.0,108.0
c4898,0.0,0.0,1.0,0.0,0.0,0.0,101.0
c4899,1.0,1.0,1.0,0.0,0.0,1.0,74.0
c4900,1.0,0.0,1.0,0.0,0.0,0.0,79.0
c4901,1.0,1.0,1.0,1.0,0.0,0.0,28.0
c4902,1.0,0.0,1.0,0.0,0.0,0.0,1.0
c4903,0.0,1.0,1.0,1.0,0.0,0.0,141.0
c4904,0.0,0.0,1.0,0.0,0.0,0.0,98.0
c4905,1.0,0.0,1.0,0.0,0.0,1.0,106.0
c4906,0.0,0.0,0.0,1.0,0.0,0.0,1.0
c4907,0.0,0.0,1.0,0.0,0.0,0.0,15.0
c4908,0.0,1.0,1.0,0.0,0.0,0.0,78.0
c4909,1.0,0.0,1.0,0.0,0.0,1.0,50.0
c4910,0.0,1.0,1.0,0.0,0.0,0.0,1.0
c4911,0.0,1.0,1.0,0.0,1.0,0.0,112.0
c4912,1.0,1.0,1.0,0.0,0.0,0.0,1.0
c4913,1.0,0.0,1.0,1.0,0.0,0.0,93.0
c4914,1.0,1.0,1.0,0.0,0.0,0.0,18.0
c4915,1.0,1.0,1.0,0.0,0.0,1.0,7.0
c4916,0.0,1.0,1.0,0.0,0.0,0.0,71.0
c4917,0.0,0.0,1.0,0.0,0.0,1.0,1.0
c4918,1.0,1.0,1.0,0.0,0.0,1.0,44.0
c4919,1.0,1.0,1.0,1.0,0.0,1.0,72.0
c4920,0.0,1.0,1.0,1.0,0.0,0.0,78.0
c4921,1.0,1.0,1.0,0.0,0.0,0.0,84.0
c4922,0.0,1.0,1.0,0.0,0.0,0.0,88.0
c4923,1.0,1.0,1.0,1.0,1.0,1.0,131.0
c4924,1.0,0.0,1.0,0.0,0.0,0.0,69.0
c4925,1.0,1.0,1.0,1.0,0.0,0.0,66.0
c4926,0.0,0.0,1.0,0.0,0.0,0.0,0.0
c4927,1.0,1.0,1.0,0.0,0.0,0.0,75.0
c4928,1.0,1.0,1.0,0.0,0.0,0.0,31.0
c4929,0.0,0.0,1.0,0.0,1.0,0.0,252.0
c4930,1.0,1.0,1.0,0.0,0.0,0.0,269.0
c4931,0.0,0.0,1.0,0.0,0.0,0.0,115.0
c4932,0.0,1.0,1.0,1.0,0.0,1.0,80.0
c4933,1.0,0.0,1.0,0.0,0.0,0.0,52.0
c4934,0.0,0.0,1.0,0.0,0.0,0.0,140.0
c4935,0.0,1.0,1.0,1.0,0.0,0.0,125.0
c4936,0.0,1.0,1.0,1.0,0.0,0.0,162.0
c4937,0.0,0.0,1.0,0.0,0.0,0.0,2.0
c4938,0.0,1.0,1.0,0.0,0.0,0.0,20.0
c4939,0.0,0.0,1.0,0.0,0.0,1.0,104.0
c4940,0.0,0.0,1.0,0.0,0.0,1.0,8.0
c4941,1.0,1.0,1.0,0.0,0.0,0.0,70.0
c4942,0.0,1.0,1.0,0.0,0.0,0.0,78.0
c4943,1.0,0.0,1.0,0.0,1.0,0.0,114.0
c4944,0.0,0.0,1.0,0.0,0.0,1.0,0.0
c4945,0.0,1.0,1.0,0.0,1.0,1.0,79.0
c4946,1.0,1.0,1.0,0.0,0.0,1.0,94.0
c4947,0.0,1.0,1.0,1.0,0.0,1.0,95.0
c4948,1.0,0.0,1.0,0.0,0.0,1.0,26.0
c4949,0.0,1.0,1.0,0.0,0.0,1.0,70.0
c4950,1.0,1.0,1.0,1.0,0.0,1.0,63.0
c4951,0.0,1.0,1.0,0.0,1.0,0.0,53.0
c4952,1.0,1.0,1.0,0.0,0.0,0.0,45.0
c4953,0.0,1.0,1.0,0.0,0.0,0.0,12.0
c4954,0.0,0.0,1.0,0.0,0.0,0.0,61.0
c4955,0.0,1.0,1.0,0.0,0.0,1.0,31.0
c4956,0.0,1.0,1.0,0.0,0.0,0.0,1.0
c4957,0.0,0.0,1.0,0.0,0.0,0.0,65.0
c4958,0.0,0.0,1.0,1.0,0.0,0.0,182.0
c4959,0.0,1.0,1.0,0.0,0.0,0.0,79.0
c4960,0.0,1.0,1.0,0.0,0.0,1.0,60.0
c4961,0.0,1.0,1.0,0.0,0.0,1.0,55.0
c4962,0.0,1.0,1.0,1.0,0.0,1.0,99.0
c4963,1.0,0.0,1.0,0.0,0.0,1.0,100.0
c4964,1.0,0.0,1.0,0.0,0.0,0.0,97.0
c4965,0.0,1.0,1.0,0.0,0.0,1.0,85.0
c4966,0.0,0.0,1.0,0.0,0.0,1.0,1.0
c4967,1.0,1.0,1.0,0.0,0.0,1.0,20.0
c4968,1.0,1.0,1.0,0.0,0.0,0.0,250.0
c4969,1.0,1.0,1.0,0.0,0.0,0.0,84.0
c4970,0.0,0.0,1.0,0.0,1.0,0.0,119.0
c4971,0.0,0.0,1.0,0.0,0.0,0.0,104.0
c4972,1.0,1.0,1.0,0.0,0.0,0.0,45.0
c4973,1.0,1.0,1.0,1.0,0.0,0.0,12.0
c4974,0.0,1.0,1.0,0.0,0.0,0.0,75.0
c4975,0.0,0.0,1.0,0.0,0.0,0.0,69.0
c4976,0.0,1.0,1.0,0.0,0.0,1.0,78.0
c4977,0.0,1.0,1.0,0.0,0.0,0.0,32.0
c4978,0.0,0.0,1.0,1.0,0.0,0.0,140.0
c4979,0.0,1.0,1.0,0.0,0.0,0.0,86.0
c4980,0.0,1.0,1.0,0.0,0.0,1.0,87.0
c4981,1.0,0.0,1.0,0.0,0.0,0.0,0.0
c4982,0.0,0.0,1.0,0.0,0.0,0.0,89.0
c4983,0.0,1.0,1.0,0.0,0.0,0.0,0.0
c4984,0.0,1.0,1.0,0.0,0.0,1.0,71.0
c4985,1.0,1.0,1.0,1.0,1.0,0.0,86.0
c4986,0.0,1.0,1.0,0.0,0.0,0.0,1.0
c4987,1.0,1.0,1.0,0.0,0.0,0.0,0.0
c4988,1.0,1.0,1.0,1.0,0.0,1.0,71.0
c4989,0.0,0.0,1.0,0.0,0.0,1.0,10.0
c4990,1.0,1.0,1.0,0.0,1.0,1.0,92.0
c4991,1.0,1.0,1.0,1.0,0.0,0.0,83.0
c4992,1.0,0.0,1.0,0.0,0.0,0.0,217.0
c4993,1.0,1.0,1.0,1.0,0.0,1.0,81.0
c4994,1.0,1.0,1.0,1.0,0.0,0.0,54.0
c4995,1.0,1.0,1.0,0.0,0.0,0.0,37.0
c4996,1.0,0.0,1.0,0.0,0.0,0.0,208.0
c4997,0.0,1.0,1.0,1.0,0.0,0.0,6.0
c4998,1.0,0.0,1.0,1.0,1.0,1.0,121.0
c4999,1.0,1.0,1.0,0.0,0.0,1.0,75.0
c5000,0.0,0.0,1.0,1.0,0.0,0.0,130.0
c5001,0.0,1.0,1.0,0.0,0.0,0.0,23.0
c5002,1.0,1.0,1.0,0.0,0.0,0.0,23.0
c5003,0.0,1.0,1.0,0.0,0.0,0.0,123.0
c5004,0.0,1.0,1.0,0.0,0.0,0.0,104.0
c5005,0.0,1.0,1.0,0.0,0.0,0.0,0.0
c5006,1.0,1.0,1.0,0.0,0.0,0.0,71.0
c5007,0.0,1.0,1.0,0.0,0.0,0.0,54.0
c5008,0.0,1.0,1.0,0.0,0.0,0.0,49.0
c5009,1.0,1.0,1.0,0.0,1.0,0.0,36.0
c5010,0.0,1.0,1.0,0.0,0.0,1.0,71.0
c5011,0.0,1.0,1.0,0.0,0.0,0.0,2.0
c5012,0.0,1.0,1.0,0.0,0.0,1.0,5.0
c5013,0.0,0.0,1.0,0.0,0.0,0.0,21.0
c5014,1.0,1.0,1.0,0.0,0.0,0.0,52.0
c5015,0.0,1.0,1.0,0.0,0.0,0.0,22.0
c5016,1.0,1.0,1.0,1.0,0.0,1.0,96.0
c5017,0.0,1.0,1.0,0.0,0.0,0.0,1.0
c5018,1.0,1.0,1.0,0.0,0.0,0.0,45.0
c5019,1.0,1.0,1.0,0.0,0.0,0.0,1.0
c5020,1.0,1.0,1.0,1.0,1.0,1.0,45.0
c5021,0.0,0.0,1.0,0.0,0.0,0.0,32.0
c5022,1.0,1.0,1.0,1.0,0.0,0.0,56.0
c5023,0.0,1.0,1.0,0.0,0.0,0.0,6.0
c5024,0.0,1.0,1.0,0.0,0.0,1.0,8.0
c5025,0.0,0.0,1.0,0.0,0.0,1.0,91.0
c5026,0.0,1.0,1.0,0.0,0.0,0.0,26.0
c5027,0.0,1.0,1.0,0.0,1.0,0.0,61.0
c5028,0.0,1.0,1.0,0.0,1.0,0.0,70.0
c5029,0.0,0.0,1.0,0.0,0.0,0.0,0.0
c5030,1.0,1.0,1.0,0.0,0.0,0.0,45.0
c5031,0.0,1.0,1.0,0.0,0.0,0.0,97.0
c5032,0.0,0.0,1.0,0.0,0.0,0.0,45.0
c5033,1.0,0.0,1.0,1.0,0.0,1.0,142.0
c5034,1.0,1.0,1.0,0.0,0.0,1.0,73.0
c5035,0.0,0.0,1.0,0.0,0.0,1.0,39.0
c5036,1.0,0.0,1.0,0.0,0.0,0.0,20.0
c5037,0.0,1.0,1.0,1.0,1.0,1.0,138.0
c5038,0.0,1.0,1.0,0.0,0.0,1.0,79.0
c5039,0.0,1.0,1.0,0.0,0.0,0.0,122.0
c5040,1.0,1.0,1.0,0.0,0.0,0.0,108.0
c5041,1.0,0.0,1.0,0.0,0.0,0.0,105.0
c5042,0.0,1.0,1.0,1.0,0.0,0.0,67.0
c5043,1.0,1.0,1.0,0.0,1.0,0.0,55.0
c5044,1.0,1.0,1.0,0.0,0.0,0.0,41.0
c5045,0.0,0.0,1.0,0.0,0.0,0.0,6.0
c5046,0.0,1.0,1.0,0.0,0.0,1.0,90.0
c5047,0.0,1.0,1.0,0.0,1.0,0.0,30.0
c5048,0.0,0.0,1.0,1.0,1.0,1.0,115.0
c5049,0.0,1.0,1.0,0.0,0.0,0.0,2.0
c5050,0.0,0.0,1.0,0.0,0.0,1.0,84.0
c5051,0.0,1.0,1.0,1.0,0.0,0.0,67.0
c5052,1.0,1.0,0.0,1.0,0.0,0.0,45.0
c5053,0.0,0.0,1.0,0.0,0.0,1.0,86.0
c5054,1.0,1.0,1.0,0.0,0.0,0.0,67.0
c5055,0.0,0.0,1.0,1.0,0.0,0.0,101.0
c5056,0.0,1.0,1.0,0.0,0.0,0.0,9.0
c5057,0.0,0.0,1.0,0.0,0.0,0.0,0.0
c5058,1.0,0.0,1.0,0.0,0.0,0.0,103.0
c5059,0.0,0.0,1.0,0.0,0.0,1.0,143.0
c5060,1.0,1.0,1.0,0.0,0.0,0.0,136.0
c5061,1.0,1.0,1.0,1.0,0.0,1.0,81.0
c5062,1.0,1.0,1.0,1.0,0.0,1.0,110.0
c5063,0.0,1.0,1.0,1.0,0.0,1.0,95.0
c5064,0.0,1.0,0.0,1.0,0.0,1.0,2.0
c5065,0.0,1.0,1.0,1.0,0.0,1.0,77.0
c5066,0.0,1.0,1.0,0.0,1.0,0.0,141.0
c5067,1.0,0.0,1.0,0.0,1.0,1.0,100.0
c5068,0.0,1.0,1.0,1.0,1.0,1.0,105.0
c5069,0.0,1.0,1.0,0.0,0.0,1.0,89.0
c5070,0.0,0.0,1.0,0.0,0.0,0.0,157.0
c5071,1.0,1.0,1.0,1.0,0.0,0.0,45.0
c5072,0.0,0.0,1.0,1.0,0.0,1.0,229.0
c5073,1.0,1.0,1.0,0.0,0.0,0.0,8.0
c5074,0.0,0.0,1.0,0.0,0.0,1.0,98.0
c5075,0.0,1.0,1.0,1.0,0.0,1.0,55.0
c5076,0.0,1.0,1.0,0.0,0.0,0.0,45.0
c5077,1.0,0.0,1.0,0.0,0.0,0.0,50.0
c5078,0.0,0.0,1.0,0.0,0.0,0.0,46.0
c5079,1.0,1.0,1.0,0.0,1.0,0.0,16.0
c5080,1.0,1.0,1.0,1.0,0.0,1.0,110.0
c5081,0.0,1.0,1.0,0.0,0.0,0.0,24.0
c5082,1.0,0.0,1.0,0.0,0.0,0.0,93.0
c5083,0.0,0.0,1.0,0.0,1.0,0.0,70.0
c5084,0.0,0.0,1.0,0.0,0.0,0.0,1.0
c5085,0.0,1.0,1.0,0.0,0.0,0.0,37.0
c5086,0.0,1.0,1.0,0.0,0.0,0.0,0.0
c5087,0.0,1.0,1.0,1.0,0.0,0.0,114.0
c5088,1.0,1.0,1.0,0.0,0.0,1.0,49.0
c5089,1.0,1.0,1.0,1.0,0.0,0.0,24.0
c5090,1.0,1.0,1.0,0.0,1.0,1.0,147.0
c5091,1.0,1.0,1.0,0.0,1.0,1.0,190.0
c5092,0.0,0.0,1.0,0.0,0.0,0.0,136.0
c5093,1.0,0.0,1.0,0.0,0.0,0.0,110.0
c5094,1.0,0.0,1.0,0.0,0.0,0.0,95.0
c5095,1.0,1.0,1.0,0.0,0.0,1.0,67.0
c5096,1.0,1.0,1.0,0.0,0.0,0.0,60.0
c5097,1.0,1.0,1.0,0.0,0.0,0.0,77.0
c5098,0.0,1.0,1.0,1.0,1.0,1.0,71.0
c5099,0.0,0.0,1.0,0.0,0.0,1.0,7.0
c5100,1.0,0.0,1.0,0.0,0.0,1.0,73.0
c5101,0.0,1.0,1.0,0.0,0.0,1.0,55.0
c5102,0.0,1.0,1.0,0.0,0.0,0.0,165.0
c5103,0.0,1.0,1.0,0.0,0.0,0.0,0.0
c5104,0.0,0.0,1.0,0.0,0.0,0.0,83.0
c5105,1.0,0.0,1.0,0.0,0.0,0.0,3.0
c5106,0.0,0.0,1.0,0.0,0.0,0.0,25.0
c5107,0.0,1.0,1.0,1.0,0.0,0.0,62.0
c5108,1.0,1.0,1.0,0.0,0.0,0.0,100.0
c5109,1.0,1.0,1.0,0.0,0.0,1.0,27.0
c5110,0.0,1.0,1.0,0.0,0.0,0.0,27.0
c5111,0.0,0.0,1.0,0.0,0.0,0.0,26.0
c5112,0.0,0.0,1.0,0.0,0.0,0.0,1.0
c5113,1.0,0.0,1.0,0.0,0.0,0.0,107.0
c5114,0.0,1.0,1.0,0.0,1.0,0.0,239.0
c5115,0.0,1.0,1.0,0.0,0.0,0.0,68.0
c5116,0.0,1.0,1.0,0.0,0.0,1.0,100.0
c5117,0.0,1.0,1.0,0.0,0.0,0.0,32.0
c5118,1.0,0.0,1.0,0.0,1.0,0.0,19.0
c5119,0.0,1.0,1.0,0.0,0.0,1.0,178.0
c5120,0.0,1.0,1.0,1.0,0.0,0.0,59.0
c5121,0.0,0.0,1.0,0.0,0.0,0.0,5.0
c5122,1.0,1.0,1.0,0.0,0.0,0.0,67.0
c5123,0.0,0.0,1.0,0.0,0.0,0.0,74.0
c5124,0.0,0.0,1.0,0.0,0.0,1.0,31.0
c5125,0.0,0.0,1.0,0.0,0.0,1.0,128.0
c5126,0.0,1.0,1.0,0.0,1.0,0.0,40.0
c5127,0.0,1.0,1.0,0.0,0.0,0.0,80.0
c5128,1.0,1.0,1.0,0.0,0.0,1.0,88.0
c5129,1.0,1.0,1.0,1.0,0.0,1.0,85.0
c5130,1.0,1.0,1.0,1.0,0.0,1.0,85.0
c5131,0.0,0.0,1.0,0.0,0.0,0.0,8.0
c5132,1.0,1.0,1.0,0.0,0.0,0.0,79.0
c5133,1.0,1.0,1.0,1.0,1.0,0.0,55.0
c5134,0.0,0.0,1.0,0.0,0.0,1.0,71.0
c5135,0.0,1.0,1.0,0.0,0.0,0.0,1.0
c5136,1.0,0.0,1.0,0.0,0.0,1.0,54.0
c5137,1.0,0.0,1.0,1.0,0.0,0.0,115.0
c5138,0.0,1.0,1.0,1.0,0.0,1.0,78.0
c5139,1.0,1.0,1.0,0.0,0.0,0.0,54.0
c5140,0.0,0.0,1.0,0.0,0.0,0.0,214.0
c5141,0.0,1.0,1.0,1.0,0.0,1.0,121.0
c5142,0.0,1.0,1.0,0.0,0.0,0.0,1.0
c5143,1.0,1.0,1.0,0.0,0.0,1.0,85.0
c5144,1.0,0.0,1.0,0.0,0.0,0.0,0.0
c5145,0.0,1.0,1.0,1.0,0.0,0.0,269.0
c5146,1.0,0.0,1.0,0.0,0.0,0.0,72.0
c5147,0.0,1.0,1.0,0.0,0.0,1.0,17.0
c5148,1.0,1.0,1.0,0.0,0.0,0.0,76.0
c5149,0.0,0.0,1.0,0.0,0.0,0.0,131.0
c5150,0.0,0.0,1.0,0.0,0.0,1.0,23.0
c5151,0.0,1.0,1.0,0.0,0.0,0.0,63.0
c5152,1.0,0.0,1.0,1.0,0.0,0.0,247.0
c5153,0.0,0.0,1.0,0.0,0.0,1.0,33.0
c5154,1.0,1.0,1.0,0.0,0.0,0.0,117.0
c5155,1.0,1.0,1.0,0.0,0.0,0.0,1.0
c5156,0.0,0.0,1.0,0.0,0.0,0.0,0.0
c5157,0.0,0.0,1.0,0.0,0.0,0.0,0.0
c5158,0.0,1.0,1.0,0.0,0.0,0.0,54.0
c5159,0.0,0.0,1.0,0.0,1.0,1.0,77.0
c5160,0.0,1.0,1.0,0.0,0.0,0.0,0.0
c5161,0.0,1.0,1.0,0.0,0.0,0.0,11.0
c5162,1.0,1.0,1.0,0.0,0.0,0.0,93.0
c5163,0.0,1.0,1.0,1.0,1.0,0.0,130.0
c5164,0.0,0.0,0.0,1.0,0.0,0.0,18.0
c5165,0.0,0.0,1.0,0.0,1.0,0.0,90.0
c5166,1.0,1.0,1.0,0.0,0.0,0.0,3.0
c5167,1.0,0.0,1.0,0.0,1.0,0.0,116.0
c5168,0.0,1.0,1.0,0.0,0.0,0.0,45.0
c5169,0.0,0.0,1.0,0.0,0.0,0.0,39.0
c5170,0.0,0.0,1.0,0.0,0.0,0.0,39.0
c5171,1.0,1.0,1.0,0.0,0.0,0.0,41.0
c5172,1.0,0.0,1.0,0.0,0.0,0.0,113.0
c5173,0.0,1.0,1.0,0.0,0.0,0.0,77.0
c5174,1.0,1.0,1.0,0.0,0.0,0.0,36.0
c5175,0.0,0.0,1.0,1.0,0.0,1.0,248.0
c5176,1.0,1.0,1.0,0.0,1.0,0.0,102.0
c5177,0.0,1.0,1.0,0.0,0.0,1.0,61.0
c5178,1.0,1.0,1.0,0.0,1.0,0.0,65.0
c5179,0.0,1.0,1.0,0.0,0.0,1.0,73.0
c5180,0.0,1.0,1.0,0.0,0.0,1.0,48.0
c5181,0.0,0.0,1.0,0.0,0.0,0.0,1.0
c5182,1.0,0.0,1.0,0.0,1.0,0.0,119.0
c5183,0.0,0.0,1.0,0.0,0.0,0.0,79.0
c5184,0.0,0.0,1.0,0.0,0.0,0.0,1.0
c5185,0.0,1.0,1.0,0.0,0.0,0.0,1.0
c5186,0.0,1.0,1.0,1.0,1.0,0.0,70.0
c5187,1.0,1.0,1.0,1.0,1.0,0.0,61.0
c5188,0.0,0.0,1.0,0.0,0.0,0.0,0.0
c5189,0.0,1.0,1.0,0.0,0.0,0.0,1.0
c5190,0.0,1.0,1.0,0.0,0.0,0.0,1.0
c5191,0.0,1.0,1.0,1.0,0.0,0.0,77.0
c5192,1.0,1.0,1.0,0.0,1.0,0.0,51.0
c5193,0.0,1.0,0.0,1.0,0.0,0.0,4.0
c5194,1.0,1.0,1.0,0.0,0.0,1.0,21.0
c5195,0.0,0.0,1.0,0.0,0.0,0.0,9.0
c5196,1.0,0.0,1.0,1.0,0.0,0.0,199.0
c5197,0.0,0.0,1.0,1.0,0.0,1.0,80.0
c5198,1.0,1.0,1.0,0.0,1.0,1.0,120.0
c5199,0.0,0.0,1.0,0.0,0.0,0.0,55.0
c5200,1.0,0.0,1.0,1.0,0.0,0.0,92.0
c5201,1.0,1.0,1.0,0.0,0.0,0.0,97.0
c5202,0.0,1.0,1.0,0.0,0.0,0.0,61.0
c5203,0.0,1.0,1.0,0.0,0.0,1.0,44.0
c5204,0.0,1.0,1.0,0.0,0.0,0.0,37.0
c5205,0.0,0.0,1.0,1.0,0.0,0.0,2.0
c5206,1.0,1.0,1.0,0.0,0.0,0.0,4.0
c5207,0.0,0.0,1.0,0.0,0.0,1.0,67.0
c5208,0.0,1.0,1.0,0.0,0.0,1.0,85.0
c5209,0.0,0.0,1.0,0.0,1.0,0.0,5.0
c5210,0.0,0.0,1.0,1.0,1.0,0.0,46.0
c5211,0.0,0.0,1.0,0.0,0.0,1.0,76.0
c5212,1.0,1.0,1.0,0.0,0.0,1.0,95.0
c5213,1.0,1.0,1.0,0.0,0.0,0.0,25.0
c5214,1.0,1.0,1.0,0.0,0.0,0.0,3.0
c5215,1.0,1.0,1.0,0.0,0.0,1.0,105.0
c5216,0.0,1.0,1.0,0.0,0.0,0.0,87.0
c5217,1.0,1.0,1.0,0.0,0.0,0.0,0.0
c5218,0.0,0.0,1.0,0.0,0.0,0.0,1.0
c5219,1.0,1.0,1.0,1.0,0.0,0.0,141.0
c5220,0.0,1.0,1.0,0.0,0.0,0.0,66.0
c5221,1.0,1.0,1.0,1.0,0.0,1.0,143.0
c5222,0.0,0.0,1.0,0.0,0.0,0.0,129.0
c5223,0.0,1.0,1.0,0.0,0.0,0.0,73.0
c5224,0.0,0.0,1.0,0.0,1.0,0.0,21.0
c5225,0.0,0.0,1.0,0.0,0.0,0.0,120.0
c5226,0.0,1.0,1.0,0.0,0.0,0.0,68.0
c5227,0.0,1.0,1.0,0.0,0.0,0.0,123.0
c5228,0.0,0.0,1.0,0.0,0.0,1.0,73.0
c5229,0.0,0.0,1.0,0.0,1.0,0.0,49.0
c5230,0.0,1.0,1.0,0.0,0.0,0.0,0.0
c5231,0.0,0.0,1.0,0.0,0.0,0.0,49.0
c5232,0.0,0.0,1.0,0.0,0.0,1.0,36.0
c5233,1.0,0.0,1.0,0.0,0.0,1.0,89.0
c5234,1.0,1.0,1.0,1.0,0.0,1.0,1.0
c5235,1.0,0.0,1.0,1.0,0.0,0.0,55.0
c5236,0.0,1.0,1.0,0.0,0.0,1.0,43.0
c5237,0.0,1.0,1.0,0.0,0.0,1.0,21.0
c5238,0.0,0.0,1.0,0.0,0.0,1.0,30.0
c5239,1.0,1.0,1.0,0.0,0.0,0.0,98.0
c5240,1.0,1.0,1.0,0.0,0.0,1.0,103.0
c5241,1.0,0.0,1.0,0.0,0.0,1.0,76.0
c5242,0.0,0.0,1.0,0.0,0.0,0.0,2.0
c5243,0.0,0.0,1.0,0.0,0.0,0.0,53.0
c5244,0.0,1.0,1.0,0.0,0.0,0.0,16.0
c5245,0.0,1.0,1.0,0.0,0.0,1.0,62.0
c5246,1.0,1.0,1.0,1.0,0.0,1.0,39.0
c5247,1.0,1.0,1.0,0.0,0.0,1.0,7.0
c5248,0.0,0.0,1.0,0.0,0.0,1.0,170.0
c5249,0.0,1.0,1.0,0.0,0.0,0.0,47.0
c5250,1.0,1.0,1.0,0.0,0.0,0.0,37.0
c5251,0.0,0.0,1.0,0.0,0.0,0.0,45.0
c5252,0.0,1.0,1.0,0.0,1.0,0.0,44.0
c5253,1.0,1.0,1.0,0.0,0.0,0.0,182.0
c5254,0.0,0.0,1.0,0.0,0.0,0.0,1.0
c5255,0.0,0.0,1.0,0.0,0.0,1.0,1.0
c5256,1.0,1.0,1.0,0.0,1.0,0.0,9.0
c5257,0.0,0.0,1.0,0.0,0.0,0.0,98.0
c5258,1.0,1.0,1.0,0.0,0.0,0.0,2.0
c5259,1.0,1.0,1.0,0.0,0.0,0.0,0.0
c5260,1.0,1.0,1.0,1.0,0.0,0.0,54.0
c5261,0.0,1.0,1.0,0.0,0.0,1.0,57.0
c5262,0.0,1.0,1.0,0.0,0.0,1.0,37.0
c5263,1.0,1.0,1.0,0.0,0.0,0.0,78.0
c5264,1.0,0.0,1.0,0.0,0.0,1.0,63.0
c5265,1.0,1.0,1.0,0.0,0.0,1.0,122.0
c5266,1.0,0.0,1.0,1.0,1.0,1.0,174.0
c5267,0.0,1.0,1.0,0.0,0.0,0.0,2.0
c5268,0.0,1.0,1.0,1.0,0.0,0.0,269.0
c5269,1.0,1.0,1.0,0.0,0.0,0.0,125.0
c5270,1.0,1.0,1.0,0.0,0.0,1.0,95.0
c5271,0.0,1.0,1.0,0.0,0.0,0.0,269.0
c5272,0.0,1.0,1.0,1.0,0.0,0.0,2.0
c5273,0.0,1.0,1.0,1.0,0.0,0.0,180.0
c5274,0.0,1.0,1.0,0.0,0.0,1.0,61.0
c5275,0.0,0.0,1.0,0.0,0.0,0.0,69.0
c5276,1.0,0.0,1.0,0.0,0.0,1.0,58.0
c5277,0.0,1.0,1.0,0.0,0.0,0.0,21.0
c5278,0.0,1.0,1.0,0.0,0.0,0.0,44.0
c5279,0.0,1.0,1.0,1.0,0.0,0.0,12.0
c5280,0.0,1.0,1.0,0.0,0.0,1.0,1.0
c5281,0.0,1.0,1.0,0.0,0.0,1.0,100.0
c5282,1.0,1.0,1.0,0.0,0.0,1.0,100.0
c5283,1.0,1.0,1.0,0.0,0.0,0.0,82.0
c5284,0.0,0.0,1.0,0.0,0.0,0.0,2.0
c5285,0.0,1.0,1.0,1.0,0.0,0.0,269.0
c5286,1.0,1.0,1.0,0.0,0.0,0.0,34.0
c5287,1.0,1.0,1.0,0.0,0.0,1.0,122.0
